PLOT_ID,EMBHOR,EMBCIT,ANTTRI,ANTSPI,TMIT1,TMIT2,Pluviorange,grass,HIGHSHURB1,HIGHSHURB2,lowshurb,tree,ROCK1,ROCK2,ASPECT1,ASPECT2,rough,ELEV1,ELEV2,latitude,elevation,longitude,Tmit,aspect,highshurb,rocks,Trange,Annrainf,radiation,RAINGFALL1,RAINGFALL2,LOWSHURB1,LOWSHURB2,TREE1,TREE2
2085,0,0,0,0,-0.024130491,0.010587005,0.063837548,-0.176112902,-0.007942007,0.004733897,-0.002225987,-0.480702798,1.72E-02,-0.033714254,-0.012344158,-0.016159812,0.357658668,2.31E-02,0.007405948,-0.147001285,0.99932055,-0.433419754,-1.044323495,-0.534232584,-0.343715511,0.744932036,1.059856047,-0.239583003,-0.254302624,0.001475052,-0.015715435,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
2086,0,0,0,1,-0.02637374,0.015279049,0.478220739,-0.176112902,-0.007942007,0.004733897,0.649061876,-0.480702798,-8.20E-05,-0.022829638,-0.025100012,0.010594312,0.54066629,2.54E-02,0.011952979,-0.166536949,1.098637296,-0.434534816,-1.141407218,-1.086282571,-0.343715511,-0.0035507,1.059856047,0.611428165,-0.199386344,0.01104993,-0.011712814,0.014997443,-0.028395142,-0.011107281,0.007516378
2087,0,0,0,0,-0.027495365,0.017753727,0.991883237,-0.176112902,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.043154693,-0.001817792,0.036462099,0.031268832,2.527606186,0.03419978,0.032770872,-0.193011141,1.480103886,-0.437341323,-1.189949079,1.578012928,-0.343715511,1.86765614,0.495763394,0.736149361,1.233429316,0.022918789,0.000807572,-0.02262475,0.018788519,-0.011107281,0.007516378
2088,0,0,0,1,-0.034225113,0.034402978,-0.057024217,1.262608856,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.008565304,-0.031486839,0.039335699,0.041465136,-0.008356576,0.03289589,0.029355958,-0.203722074,1.423673917,-0.439329042,-1.481200248,1.702377078,-0.343715511,0.370690668,1.247886932,-0.886163941,-0.00967556,-0.001317621,-0.015857103,-0.02262475,0.018788519,-0.011107281,0.007516378
2089,0,0,0,1,0.009518248,-0.018623799,2.109854556,-0.89547378,-0.007942007,0.004733897,1.300349738,-0.480702798,-8.20E-05,-0.022829638,-0.018509563,-0.005254236,0.592954182,3.02E-02,0.022750587,-0.196109901,1.308556781,-0.435202775,0.41193235,-0.801060028,-0.343715511,-0.0035507,0.401747952,0.799447712,-0.11950812,0.048751011,0.05698188,0.03004632,-0.008162999,-0.011107281,0.007516378
2090,0,0,0,1,-0.016279119,-0.003133379,0.715627776,-0.535793341,-0.007942007,0.004733897,-0.816335815,-0.480702798,0.038831019,-0.011152485,-0.017607153,-0.00708723,1.246552832,0.022099682,0.00555396,-0.18216548,0.956433774,-0.432266985,-0.704530465,-0.762005361,-0.343715511,1.680535456,0.495763394,0.790070179,0.464601401,0.016535537,-0.006966025,-0.018862531,0.007785323,-0.011107281,0.007516378
2091,0,0,0,0,-0.008427746,-0.012651006,0.521385655,-1.25515422,-0.007942007,0.004733897,-0.327869918,-0.480702798,-0.017376738,0.013774117,-0.009870096,-0.019470389,-1.001826524,0.011042695,-0.010548539,-0.259499762,0.477907636,-0.433295859,-0.364737434,-0.427159685,-0.343715511,-0.752033436,0.401747952,-0.146276545,0.659304574,0.012047313,-0.010982709,-0.007575873,-0.016844491,-0.011107281,0.007516378
2092,0,0,1,0,0.006153374,-0.019176426,2.265248252,1.622289295,0.019768514,-0.051258019,-0.97915778,-0.480702798,-0.017376738,0.013774117,0.010138399,-0.023817189,0.40994656,-0.010132477,-0.018013985,-0.219552698,-0.438515061,-0.638348669,0.266306765,0.438771375,0.855545089,-0.752033436,0.307732509,1.47134799,-0.124500509,0.05234159,0.067927453,-0.02262475,0.018788519,-0.011107281,0.007516378
2093,0,0,0,0,0.005031749,-0.019189094,2.235032811,0.902928416,0.019768514,-0.051258019,-0.490691883,-0.185758346,-0.017376738,0.013774117,0.009756822,-0.024107665,0.462234452,-0.008724276,-0.018470729,-0.203856803,-0.377570695,-0.640260973,0.217764904,0.422257386,0.855545089,-0.752033436,0.495763394,1.717977122,-0.359142794,0.051643422,0.065739173,-0.011338092,-0.010031182,-0.004292195,-0.011278973
2094,0,1,0,0,0.0027885,-0.018957118,1.95877735,0.003727318,0.040551404,-0.062976164,-0.816335815,0.994019464,-0.017376738,0.013774117,0.005976312,-0.026201122,0.305370776,-0.007785475,-0.018699774,-0.192404862,-0.336941117,-0.642313332,0.120681181,0.258643864,1.754990539,-0.752033436,0.965840605,2.470055311,-1.991654017,0.04526017,0.047074517,-0.018862531,0.007785323,0.022968149,-0.049520219
2095,0,1,1,0,0.0027885,-0.018957118,1.863814536,1.082768636,-0.001014377,-0.013589195,-0.327869918,0.109186107,-0.017376738,0.013774117,0.008545808,-0.024933397,2.161590942,-0.006950986,-0.018852694,-0.182569666,-0.300825937,-0.644311824,0.120681181,0.369846934,-0.043900361,-0.752033436,1.153871489,2.619626971,-2.261243027,0.043065928,0.041217512,-0.007575873,-0.016844491,0.002522891,-0.026380309
2096,0,0,0,0,0.005031749,-0.019189094,2.247982286,-0.89547378,0.012840883,-0.041585153,-0.97915778,3.943463989,-0.017376738,0.013774117,-0.00480345,-0.024345375,-0.348227874,-0.005334162,-0.019013257,-0.17320602,-0.230852775,-0.646385731,0.217764904,-0.20788451,0.555729939,-0.752033436,0.683794278,2.468179804,-0.833419755,0.051942637,0.066673462,-0.02262475,0.018788519,0.09111901,0.113457786
2099,0,0,0,0,-0.005062872,-0.01544343,1.669572415,-0.535793341,0.026696144,-0.058047476,0.811883841,-0.480702798,-0.017376738,0.013774117,-0.030099293,0.02550507,-1.760000958,-0.000170758,-0.018327166,-0.192943777,-0.007390098,-0.651540871,-0.21911185,-1.302642304,1.155360239,-0.752033436,0.777809721,1.323651837,-0.723587196,0.038577704,0.030128022,0.018759662,-0.025432049,-0.011107281,0.007516378
2100,0,0,0,1,-0.010670995,-0.010360537,1.190441849,-1.25515422,-0.007942007,0.004733897,1.625993669,-0.480702798,-8.20E-05,-0.022829638,0.038833735,0.039624683,1.900151482,1.17E-02,-0.009802104,-0.212209983,0.50725122,-0.649984094,-0.461821157,1.680653006,-0.343715511,-0.0035507,1.153871489,0.922762278,-1.647179172,0.027506751,0.007889766,0.037570758,0.010332846,-0.011107281,0.007516378
2101,0,0,0,0,-0.023008866,0.008369638,1.306987122,-0.535793341,-0.007942007,0.004733897,-0.327869918,-0.480702798,0.034507346,-0.018879731,-0.018579766,-0.005108235,-0.060644468,0.024185905,0.00953113,-0.241648207,1.046721724,-0.646439599,-0.995781633,-0.804098273,-0.343715511,1.493414772,0.777809721,-0.52934879,0.30983734,0.030199685,0.012629016,-0.007575873,-0.016844491,-0.011107281,0.007516378
2102,0,1,0,0,0.015126371,-0.015987343,2.72279636,0.183567538,0.047479034,-0.061115395,-0.97915778,0.699075012,-0.017376738,0.013774117,0.002385542,-0.026869923,-1.603137282,-0.014513547,-0.01572446,-0.310023029,-0.628119757,-0.638661102,0.654641657,0.103241892,2.054805689,-0.752033436,-0.06832926,1.050765611,0.849015358,0.062913851,0.104603029,-0.02262475,0.018788519,0.016153063,-0.045500932
2103,0,0,0,1,-0.02637374,0.015279049,0.171749837,-0.355953121,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.047478367,0.009124346,0.040130886,0.044432116,1.507992292,0.027002308,0.015373146,0.790104287,1.168610457,-0.38743828,-1.141407218,1.736791287,-0.343715511,2.054776824,0.683794278,-0.578111964,-0.713602418,0.00396851,-0.01519749,-0.02262475,0.018788519,-0.011107281,0.007516378
2104,0,0,0,1,-0.030860239,0.025692385,-0.298747745,0.902928416,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.017212651,-0.033714254,-0.014582249,-0.012639211,1.874007536,0.033000201,0.029624866,0.76618994,1.428188315,-0.388380965,-1.335574664,-0.631093046,-0.343715511,0.744932036,0.965840605,-1.061992694,-1.372597774,-0.006902966,-0.014750693,-0.02262475,0.018788519,-0.011107281,0.007516378
2105,0,0,0,0,-0.037589987,0.043885506,-0.100189132,0.902928416,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.017212651,-0.033714254,0.034507591,0.024804173,3.050485106,0.037381271,0.041591933,0.74422916,1.617793011,-0.38967379,-1.626825833,1.493425405,-0.343715511,0.744932036,1.153871489,-0.664854149,-1.122978321,-0.002315004,-0.015795431,-0.02262475,0.018788519,-0.011107281,0.007516378
2106,0,0,0,0,-0.038711611,0.04721789,-0.195151947,-0.89547378,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.060449388,0.05159544,0.035102117,0.026730293,2.449174348,0.037642049,0.04234571,0.730419466,1.629079005,-0.391521452,-1.675367694,1.519155378,-0.343715511,2.616138876,0.965840605,-1.257514268,-0.43402863,-0.004509247,-0.015451766,-0.02262475,0.018788519,-0.011107281,0.007516378
2107,0,0,0,0,-0.042076485,0.057729664,-0.164936506,-0.715633561,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.056125714,0.035830963,0.041603854,0.050094581,1.481848346,0.04343132,0.060278987,0.705696747,1.879628067,-0.393579199,-1.820993279,1.800538661,-0.343715511,2.429018192,1.153871489,-0.667667409,-0.873358868,-0.003811079,-0.015592135,-0.02262475,0.018788519,-0.011107281,0.007516378
2108,0,0,0,0,-0.044319734,0.065166366,-0.4757239,-1.25515422,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.069096735,0.087946733,-0.031926031,0.031575124,2.658325916,0.048594724,0.078210144,0.700779149,2.103090745,-0.39624565,-1.918077002,-1.381700219,-0.343715511,2.990380244,1.623948701,-0.492307532,-2.016615963,-0.010992237,-0.012765683,-0.02262475,0.018788519,-0.011107281,0.007516378
2109,0,0,0,0,-0.037589987,0.043885506,0.119951938,-0.535793341,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.05180204,0.021673931,-0.026573109,0.014728977,0.906681534,0.040667074,0.051429905,0.726310241,1.759996533,-0.388095466,-1.626825833,-1.15003554,-0.343715511,2.241897508,0.589778836,-1.276738212,0.539487237,0.00277165,-0.015492192,-0.02262475,0.018788519,-0.011107281,0.007516378
2110,0,0,0,0,0.040923738,0.023758475,0.253763177,-0.176112902,0.033623774,-0.061953524,-0.97915778,1.288963917,-0.008729391,-0.007742653,-0.006819705,-0.022712016,-0.923394686,-0.046641394,0.041232149,0.78505196,-2.018554195,-0.60662059,1.771104471,-0.295144346,1.455175389,-0.377792068,-0.726437355,0.987467259,-0.643708971,0.005863538,-0.014556864,-0.02262475,0.018788519,0.029783235,-0.049845491
2111,0,0,0,0,0.039802113,0.02108692,0.832173048,-0.355953121,-0.007942007,0.004733897,-0.97915778,3.648519537,-0.017376738,0.013774117,-0.023439263,0.006192422,3.050485106,-0.040017634,0.023704508,0.770164437,-1.731889952,-0.60850596,1.72256261,-1.014408388,-0.343715511,-0.752033436,-0.162344702,3.232448787,-2.046570297,0.019228471,-0.003981682,-0.02262475,0.018788519,0.084303924,0.080536914
2112,0,0,0,0,0.030829116,0.002802219,1.177492375,0.003727318,-0.007942007,0.004733897,-0.97915778,2.763686179,-0.008729391,-0.007742653,0.003927522,-0.026740222,0.043931316,-0.032768006,0.007964881,0.768480328,-1.418139324,-0.612890791,1.334227718,0.169975969,-0.343715511,-0.377792068,-0.726437355,2.282035764,0.324814507,0.027207536,0.007389773,-0.02262475,0.018788519,0.063858665,0.003938392
2113,0,0,0,0,0.024099368,-0.007308944,0.732893742,-0.715633561,-0.007942007,0.004733897,-0.97915778,3.648519537,-0.004405717,-0.016089869,-0.001583096,-0.026113429,1.821719644,-0.024318799,-0.00583691,0.776766144,-1.052473124,-0.6150455,1.042976549,-0.06851348,-0.343715511,-0.190671384,-0.632421913,1.793935143,-0.164439621,0.01693449,-0.006551081,-0.02262475,0.018788519,0.084303924,0.080536914
2114,0,0,0,0,0.014004746,-0.016686175,0.568867062,1.082768636,-0.007942007,0.004733897,-0.97915778,1.583908369,-0.017376738,0.013774117,-0.002749005,-0.025592733,-0.322083928,-0.016599771,-0.01417218,0.793270412,-0.718407708,-0.61751264,0.606099796,-0.118971927,-0.343715511,-0.752033436,-0.820452797,0.895098554,0.958847918,0.013144434,-0.010111347,-0.02262475,0.018788519,0.036598321,-0.046476746
2115,0,0,0,1,0.005031749,-0.019189094,0.465271264,1.622289295,-0.007942007,0.004733897,-0.653513849,0.109186107,-0.017376738,0.013774117,-0.007006708,-0.022539985,0.383802614,-0.008619965,-0.01849916,0.820014061,-0.373056297,-0.617943582,0.217764904,-0.303237497,-0.343715511,-0.752033436,-0.91446824,0.454354478,1.418147711,0.010750715,-0.011920323,-0.015100312,-0.001821244,0.002522891,-0.026380309
2116,0,0,0,1,-0.001697998,-0.01746392,0.586133028,1.622289295,-0.007942007,0.004733897,-0.327869918,-0.480702798,-0.017376738,0.013774117,-0.001853152,-0.026004883,0.383802614,-0.005073384,-0.019022387,0.847566084,-0.219566781,-0.617916648,-0.073486265,-0.080201018,-0.343715511,-0.752033436,-0.820452797,0.764281961,1.468071602,0.013543388,-0.009776762,-0.007575873,-0.016844491,-0.011107281,0.007516378
2117,0,0,0,1,-0.01179262,-0.009086646,0.309877567,0.003727318,-0.007942007,0.004733897,0.649061876,-0.480702798,-0.004405717,-0.016089869,0.007090551,-0.025732225,1.06354521,0.001758999,-0.017602012,0.873703454,0.076126257,-0.618853946,-0.510363019,0.306866091,-0.343715511,-0.190671384,-0.162344702,0.673319886,0.559456793,0.007160136,-0.013995639,0.014997443,-0.028395142,-0.011107281,0.007516378
2118,0,0,0,1,-0.015157494,-0.004750352,-0.492989866,1.082768636,-0.007942007,0.004733897,-0.165047952,-0.480702798,-0.008729391,-0.007742653,-0.030291064,0.026126673,-0.139076306,0.007339648,-0.014069672,0.89822408,0.317646524,-0.619780471,-0.655988603,-1.310941808,-0.343715511,-0.377792068,0.589778836,0.240077837,-1.452475999,-0.01139119,-0.012518844,-0.003813654,-0.022261172,-0.011107281,0.007516378
2119,0,0,0,1,-0.008427746,-0.012651006,-0.497306358,-0.535793341,-0.007942007,0.004733897,-0.165047952,-0.480702798,0.030183672,-0.024999531,0.040560046,0.046059587,2.266166726,0.013494008,-0.007701032,0.90718354,0.583995978,-0.622269159,-0.364737434,1.755364584,-0.343715511,1.306294088,0.965840605,1.767678049,-3.449431623,-0.011490929,-0.012455658,-0.003813654,-0.022261172,-0.011107281,0.007516378
2120,0,0,0,1,-0.010670995,-0.010360537,-0.484356883,0.003727318,-0.007942007,0.004733897,0.323417945,-0.480702798,0.00424163,-0.027961962,-0.026818319,0.015438233,0.070075262,0.00968665,-0.011946955,0.898358809,0.419220468,-0.616591503,-0.461821157,-1.160647752,-0.343715511,0.183569984,0.589778836,0.494208996,-1.752019343,-0.011191714,-0.012643445,0.007473004,-0.03013144,-0.011107281,0.007516378
2121,0,0,0,0,0.016247996,-0.01520274,1.669572415,1.981969734,-0.007942007,0.004733897,-0.97915778,0.109186107,-0.017376738,0.013774117,-0.010796207,-0.018302618,-1.02797047,-0.016078215,-0.014588195,0.142261264,-0.69583572,-0.592060149,0.703183519,-0.467240063,-0.343715511,-0.752033436,0.025686183,1.997427621,-0.199386344,0.038577704,0.030128022,-0.02262475,0.018788519,0.002522891,-0.026380309
2122,0,0,0,0,0.006153374,-0.019176426,0.931452355,0.543247977,-0.007942007,0.004733897,-0.327869918,0.404130559,-0.004405717,-0.016089869,0.02499344,-0.001224592,0.40994656,-0.00773332,-0.018710728,0.110061102,-0.334683918,-0.590972022,0.266306765,1.081670358,-0.343715511,-0.190671384,0.589778836,1.075147198,-1.33765105,0.021522452,-0.001099709,-0.007575873,-0.016844491,0.009337977,-0.037787628
2123,0,0,0,0,0.003910125,-0.019115991,1.449431344,-0.176112902,-0.007942007,0.004733897,0.649061876,0.109186107,-0.008729391,-0.007742653,0.023809581,-0.003831977,0.122363154,-0.004656139,-0.019027307,0.080420785,-0.201509191,-0.590912767,0.169223042,1.030435107,-0.343715511,-0.377792068,0.495763394,1.571218722,-0.708610029,0.03349105,0.019006402,0.014997443,-0.028395142,0.002522891,-0.026380309
2124,0,0,0,1,-0.007306122,-0.013667584,1.233606765,-1.25515422,-0.007942007,0.004733897,2.114459566,-0.480702798,-0.013053065,0.002212009,0.019047381,-0.012908761,1.246552832,0.009269405,-0.0123519,0.086214119,0.401162878,-0.587745346,-0.316195573,0.824335778,-0.343715511,-0.564912752,0.119701625,0.321662379,0.674281741,0.028504134,0.00959482,0.048857416,0.048551329,-0.011107281,0.007516378
2125,0,0,0,1,-0.020765617,0.004192217,0.335776517,0.543247977,-0.007942007,0.004733897,-0.327869918,-0.480702798,0.008565304,-0.031486839,0.031232523,0.014825552,-0.191364198,0.01844879,-0.000688825,0.117066995,0.79842986,-0.585606798,-0.89869791,1.351686454,-0.343715511,0.370690668,0.589778836,-1.296899909,0.299852562,0.007758566,-0.013702932,-0.007575873,-0.016844491,-0.011107281,0.007516378
2126,0,0,0,1,-0.016279119,-0.003133379,0.91850288,-1.25515422,-0.007942007,0.004733897,1.463171704,-0.480702798,0.00424163,-0.027961962,0.041037636,0.047892298,-0.792674956,0.017092744,-0.002775069,0.124544438,0.739742693,-0.582644074,-0.704530465,1.776033781,-0.343715511,0.183569984,0.589778836,0.161306555,0.085179832,0.021223237,-0.001493345,0.033808539,0.000386609,-0.011107281,0.007516378
2127,0,0,0,0,-0.018522368,0.000357878,0.724260759,-1.25515422,-0.007942007,0.004733897,2.114459566,-0.480702798,-0.013053065,0.002212009,0.018526826,-0.013763842,1.19426494,0.016884122,-0.003084851,0.13801731,0.730713897,-0.580537847,-0.801614187,0.801807114,-0.343715511,-0.564912752,0.495763394,-0.254587057,0.269898227,0.016735013,-0.006759735,0.048857416,0.048551329,-0.011107281,0.007516378
2128,0,0,0,1,-0.018522368,0.000357878,0.935768846,-0.355953121,-0.007942007,0.004733897,-0.816335815,-0.480702798,0.043154693,-0.001817792,0.025696179,0.000389251,-0.060644468,0.025698418,0.012600974,0.159775997,1.112180488,-0.578765599,-0.801614187,1.112083619,-0.343715511,1.86765614,0.965840605,1.47838114,-1.302704327,0.021622191,-0.000967316,-0.018862531,0.007785323,-0.011107281,0.007516378
2129,0,0,0,1,-0.02861699,0.020314176,-0.69586497,1.442449075,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.00424163,-0.027961962,-0.032284515,0.032805381,1.638712022,0.027471708,0.016399631,0.177425459,1.188925246,-0.57706338,-1.238490941,-1.397214728,-0.343715511,0.183569984,1.435917816,-1.955202763,-1.572293336,-0.016078891,-0.008910325,-0.02262475,0.018788519,-0.011107281,0.007516378
2130,0,0,0,0,0.015126371,-0.015987343,1.816333128,0.543247977,-0.007942007,0.004733897,-0.97915778,2.468741727,-0.017376738,0.013774117,0.037358199,0.034360089,-0.740387064,-0.013574746,-0.016325736,0.122456143,-0.587490179,-0.593848557,0.654641657,1.616794476,-0.343715511,-0.752033436,-0.06832926,1.973983787,0.090172221,0.041968806,0.038396253,-0.02262475,0.018788519,0.057043579,-0.014206416
2131,0,0,0,0,-0.018522368,0.000357878,1.00051622,0.507279933,-0.007942007,0.004733897,-0.946593387,-0.480702798,0.025859998,-0.029511885,0.028226348,0.006607593,0.305370776,0.016153944,-0.004145615,0.948612619,0.699113115,-0.506028036,-0.801614187,1.221584692,-0.343715511,1.119173404,0.965840605,3.260581388,-2.126448522,0.023118265,0.001089495,-0.021872306,0.01647615,-0.011107281,0.007516378
2132,0,0,0,1,-0.029738614,0.022960395,-0.052707725,0.183567538,-0.007942007,0.004733897,-0.653513849,-0.480702798,0.025859998,-0.029511885,-0.024054774,0.007791788,0.958969426,0.024759617,0.01067711,0.936284942,1.071550911,-0.50403493,-1.287032802,-1.041046588,-0.343715511,1.119173404,1.247886932,0.856650667,-1.861851902,-0.001217882,-0.01586002,-0.015100312,-0.001821244,-0.011107281,0.007516378
2133,0,0,0,0,-0.030860239,0.025692385,0.353042483,-0.355953121,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.047478367,0.009124346,0.03650541,0.031416399,0.749817858,0.026793685,0.014921773,0.924630908,1.159581662,-0.501907156,-1.335574664,1.579887344,-0.343715511,2.054776824,1.247886932,1.884428342,-1.936737738,0.008157519,-0.013495977,-0.02262475,0.018788519,-0.011107281,0.007516378
2134,0,0,0,1,-0.033103488,0.031413677,0.495486705,-0.89547378,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.060449388,0.05159544,0.038995116,0.040213646,0.305370776,0.029244998,0.020413654,0.906914082,1.265670004,-0.500274965,-1.432658387,1.687637263,-0.343715511,2.616138876,1.341902374,2.283442394,-2.036585519,0.011448883,-0.011427862,-0.02262475,0.018788519,-0.011107281,0.007516378
2135,0,0,0,0,-0.040954861,0.054139969,0.322827042,-0.355953121,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.047478367,0.009124346,0.036781116,0.032360159,0.331514722,0.034043313,0.032354934,0.895192684,1.47333229,-0.494947448,-1.772451417,1.591819387,-0.343715511,2.054776824,1.247886932,1.472285743,-1.142947877,0.007459351,-0.013851945,-0.02262475,0.018788519,-0.011107281,0.007516378
2136,0,0,0,0,-0.042076485,0.057729664,0.542968113,-1.183218132,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.067367265,0.080162092,0.040919144,0.047435476,-0.034500522,0.040406296,0.0506221,0.881854541,1.748710539,-0.496665828,-1.820993279,1.770905689,-0.343715511,2.91553197,0.965840605,1.174080177,-0.074576618,0.012546004,-0.010595498,-0.02262475,0.018788519,-0.011107281,0.007516378
2137,0,0,0,0,-0.042076485,0.057729664,0.478220739,-1.219186176,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.068232,0.084022264,0.038956933,0.040074063,0.383802614,0.045048144,0.065697431,0.866697561,1.949601229,-0.496461131,-1.820993279,1.685984791,-0.343715511,2.952956107,0.589778836,0.394338263,1.058695699,0.01104993,-0.011712814,-0.02262475,0.018788519,-0.011107281,0.007516378
2138,0,0,0,0,-0.04319811,0.06140513,0.577500045,-1.111282044,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.065637796,0.072634642,-0.033754731,0.037984957,0.253082884,0.046821434,0.071846105,0.873097175,2.026345987,-0.493762359,-1.86953514,-1.460842968,-0.343715511,2.840683696,0.683794278,0.887596527,0.584418738,0.013343911,-0.009945236,-0.02262475,0.018788519,-0.011107281,0.007516378
2139,0,0,0,0,-0.047684608,0.076964699,0.003406665,-1.219186176,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.068232,0.084022264,-0.032264737,0.032737172,1.900151482,0.052349927,0.092397861,0.597711683,2.265609056,-0.438601828,-2.063702586,-1.396358777,-0.343715511,2.952956107,0.683794278,-0.22598558,1.138573924,7.87E-05,-0.015844175,-0.02262475,0.018788519,-0.011107281,0.007516378
2140,0,0,0,0,-0.051049482,0.089534967,-0.518888816,-1.147250088,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.066502531,0.076366218,-0.027962611,0.01882731,0.566810236,0.045204611,0.066231298,0.609769903,1.956372825,-0.440848111,-2.20932817,-1.210170643,-0.343715511,2.878107833,1.247886932,-0.438386714,-0.284256959,-0.01198962,-0.01213086,-0.02262475,0.018788519,-0.011107281,0.007516378
2141,0,0,0,0,-0.056657605,0.112200824,-0.851258667,-1.25515422,-0.007942007,0.004733897,-0.97915778,-0.480702798,0.069096735,0.087946733,0.035425988,0.027794389,3.050485106,0.055479263,0.104958715,0.612262384,2.401040981,-0.443449921,-2.452037478,1.53317195,-0.343715511,2.990380244,1.247886932,-1.441313926,0.185027613,-0.01966947,-0.005263581,-0.02262475,0.018788519,-0.011107281,0.007516378
2142,0,1,0,0,0.043166987,0.029358897,-2.292966854,-0.176112902,-0.007942007,0.004733897,0.974705807,0.109186107,-0.017376738,0.013774117,0.036070769,0.029943985,-0.688099172,-0.042521102,0.029975899,1.286781692,-1.840235492,-0.908726847,1.868188194,1.561076879,-0.343715511,-0.752033436,-1.478560893,-1.028233574,-0.394089518,-0.052982066,0.065080432,0.022521881,-0.021072328,0.002522891,-0.026380309
2143,0,0,0,0,0.040923738,0.023758475,-2.249801938,0.902928416,-0.007942007,0.004733897,0.323417945,-0.480702798,-0.017376738,0.013774117,0.030766284,0.013491958,-1.001826524,-0.040226256,0.024210729,1.291093011,-1.740918747,-0.906976147,1.771104471,1.331508468,-0.343715511,-0.752033436,-1.478560893,-0.86506449,-0.314211293,-0.051984683,0.062017102,0.007473004,-0.03013144,-0.011107281,0.007516378
2144,0,1,0,0,0.039802113,0.02108692,-1.986495952,1.262608856,-0.007942007,0.004733897,-0.002225987,-0.480702798,-1.74E-02,0.013774117,-0.023554022,0.006487752,-0.348227874,-3.77E-02,0.018332808,1.292372934,-1.632573206,-0.903814113,1.72256261,-1.019374975,-0.343715511,-0.752033436,-1.76060722,-0.711741817,0.429654677,-0.045900646,0.044610334,-5.14E-05,-0.026281223,-1.11E-02,0.007516378
2145,0,0,0,0,0.045410236,0.035302401,-2.301599837,0.902928416,-0.007942007,0.004733897,-0.327869918,0.699075012,-0.017376738,0.013774117,0.028921975,0.008429093,-0.269796036,-0.044815948,0.03610175,1.27546448,-1.939552238,-0.910763047,1.965271917,1.251690167,-0.343715511,-0.752033436,-1.290530008,-0.811612549,-0.873358868,-0.053181542,0.065700189,-0.007575873,-0.016844491,0.016153063,-0.045500932
2146,0,0,0,0,0.047653485,0.041588987,-2.288650363,-0.535793341,-0.007942007,0.004733897,0.649061876,1.288963917,-0.017376738,0.013774117,0.031976541,0.016998574,-0.008356576,-0.047006484,0.042285615,1.274049829,-2.034354586,-0.912788472,2.06235564,1.383886179,-0.343715511,-0.752033436,-1.102499124,-0.343204749,-1.44748361,-0.052882328,0.06477144,0.014997443,-0.028395142,0.029783235,-0.049845491
2147,0,0,0,0,0.049896735,0.048218656,-2.22821948,-0.355953121,-0.007942007,0.004733897,-0.165047952,2.468741727,-0.017376738,0.013774117,-0.030791671,0.027766612,0.488378398,-0.048206062,0.045811278,1.283076652,-2.086270157,-0.914824672,2.159439363,-1.332607184,-0.343715511,-0.752033436,-1.384545451,-0.442606604,-1.152932655,-0.051485991,0.060507595,-0.003813654,-0.022261172,0.057043579,-0.014206416
2148,0,1,0,0,0.052139984,0.055191406,0.033622106,-0.176112902,-0.007942007,0.004733897,0.974705807,0.109186107,-0.017376738,0.013774117,-0.02618525,0.013619357,-0.583523388,-0.049457797,0.049595305,2.691934817,-2.140442928,1.435105533,2.256523086,-1.133249716,-0.343715511,-0.752033436,-3.170838853,0.68129079,0.284875394,0.000776884,-0.015794281,0.022521881,-0.021072328,0.002522891,-0.026380309
2151,0,1,1,0,0.043166987,0.029358897,-0.164936506,0.183567538,-0.007942007,0.004733897,-0.327869918,1.878852822,-0.017376738,0.013774117,-0.008079217,-0.021485997,0.958969426,-0.044398704,0.034961131,2.706418154,-1.921494648,1.431253992,1.868188194,-0.349653726,-0.343715511,-0.752033436,-3.45288518,-0.22176569,1.223444538,-0.003811079,-0.015592135,-0.007575873,-0.016844491,0.043413407,-0.039413985
2152,0,0,1,0,0.044288611,0.032287763,-0.108822116,0.543247977,-0.007942007,0.004733897,0.649061876,-0.480702798,-0.017376738,0.013774117,-0.031234471,0.029238005,-0.923394686,-0.042260324,0.029302601,2.731545059,-1.828949499,1.430327468,1.916730056,-1.351770741,-0.343715511,-0.752033436,-3.076823411,0.593610851,0.324814507,-0.002514481,-0.015776007,0.014997443,-0.028395142,-0.011107281,0.007516378
